epoch,accuracy,auc,loss,lr,prc,precision,recall,specificity,val_accuracy,val_auc,val_loss,val_prc,val_precision,val_recall,val_specificity
0,0.7100454568862915,0.52753746509552,0.20919917523860931,1e-04,0.3044793903827667,0.27595627307891846,0.0007848561508581042,0.5225091576576233,0.7140525579452515,0.5554791688919067,0.09673909097909927,0.32052063941955566,0.0,0.0,0.5271804928779602
1,0.7104145288467407,0.5661446452140808,0.15208707749843597,1e-04,0.329467236995697,0.0,0.0,0.5455377697944641,0.7140525579452515,0.5878119468688965,0.07862558215856552,0.3421073853969574,0.0,0.0,0.5494856834411621
2,0.7104145288467407,0.5941343307495117,0.14202280342578888,1e-04,0.3505275249481201,0.0,0.0,0.6003946661949158,0.7140525579452515,0.6109031438827515,0.07437236607074738,0.36271119117736816,0.0,0.0,0.5976676940917969
3,0.7104145288467407,0.6373487710952759,0.13710854947566986,1e-04,0.39181962609291077,0.0,0.0,0.6471646428108215,0.7140525579452515,0.6593014001846313,0.0711584985256195,0.41372156143188477,0.0,0.0,0.6701014637947083
4,0.7104550004005432,0.6987391114234924,0.131093367934227,1e-04,0.4640640318393707,0.695652186870575,0.0002486672892700881,0.7484779357910156,0.7140525579452515,0.6952114701271057,0.06932655721902847,0.45815783739089966,0.0,0.0,0.7493214011192322
5,0.7183738946914673,0.7590563297271729,0.12345681339502335,1e-04,0.5487680435180664,0.7705369591712952,0.039141785353422165,0.8208360075950623,0.7294185161590576,0.7303131222724915,0.06743194907903671,0.5093106031417847,0.6605382561683655,0.11055119335651398,0.7918244004249573
6,0.7514604330062866,0.8095411658287048,0.11497991532087326,1e-04,0.6305493712425232,0.7703503966331482,0.20194116234779358,0.8849709033966064,0.7460086941719055,0.7604295611381531,0.06568330526351929,0.558445930480957,0.6872944831848145,0.20504815876483917,0.8329523801803589
7,0.7857126593589783,0.8502641916275024,0.10638033598661423,1e-04,0.7023035287857056,0.7947534322738647,0.35055094957351685,0.9190038442611694,0.763478696346283,0.79189133644104,0.06299835443496704,0.6118290424346924,0.7221457958221436,0.2809489965438843,0.8658475875854492
8,0.8134906888008118,0.8822594285011292,0.09807918965816498,1e-04,0.7618987560272217,0.8194880485534668,0.45649877190589905,0.9486559629440308,0.7797883152961731,0.812198281288147,0.06164727732539177,0.6479499340057373,0.7355817556381226,0.35890117287635803,0.8933138251304626
9,0.8370628952980042,0.9070703387260437,0.09034546464681625,1e-04,0.8096973299980164,0.8427610993385315,0.5376575589179993,0.9647982120513916,0.7932159900665283,0.8255247473716736,0.0631970688700676,0.671303391456604,0.6892913579940796,0.5040581226348877,0.9064040184020996
10,0.8572527766227722,0.9262897372245789,0.08326352387666702,1e-04,0.8477857708930969,0.8612267374992371,0.6044635772705078,0.9770473837852478,0.7983295321464539,0.8321869373321533,0.06429359316825867,0.6848333477973938,0.6980996131896973,0.5193096399307251,0.9153867959976196
11,0.8745060563087463,0.9408871531486511,0.07698041200637817,1e-04,0.8777435421943665,0.878615140914917,0.6574763655662537,0.9840921759605408,0.8006248474121094,0.8373368978500366,0.06726717203855515,0.6981474161148071,0.671257734298706,0.5933374762535095,0.9219586849212646
12,0.8889104127883911,0.952164351940155,0.07141553610563278,1e-04,0.9008919596672058,0.8924556970596313,0.7008376717567444,0.9900789856910706,0.8034302592277527,0.8420799970626831,0.06826742738485336,0.7070809602737427,0.6731386780738831,0.607607901096344,0.9274948239326477
13,0.9011116623878479,0.9614118337631226,0.06627204269170761,1e-04,0.919325590133667,0.9047823548316956,0.7359697222709656,0.9926764369010925,0.7863427400588989,0.8457388877868652,0.0772477388381958,0.7133507132530212,0.6081003546714783,0.7110685110092163,0.9310129284858704
14,0.9115959405899048,0.9686152935028076,0.06167519837617874,1e-04,0.9343960881233215,0.9140430092811584,0.7668355703353882,0.9953974485397339,0.8138229846954346,0.8513221144676208,0.06947717070579529,0.7250262498855591,0.7087290287017822,0.5923563838005066,0.937602698802948
15,0.9207277297973633,0.9741299152374268,0.05781158059835434,1e-04,0.9456444978713989,0.9228034019470215,0.7925570607185364,0.9969781041145325,0.8180311322212219,0.8558011054992676,0.07216095179319382,0.7361690402030945,0.7155774235725403,0.6035051941871643,0.9419422745704651
16,0.9283316135406494,0.9787220358848572,0.05421004444360733,1e-04,0.954961895942688,0.9295815825462341,0.8141911029815674,0.99784916639328,0.8132746815681458,0.8545843362808228,0.07544242590665817,0.7313451170921326,0.6873224377632141,0.6365947127342224,0.9396028518676758
17,0.9341734647750854,0.9818571209907532,0.05160144716501236,1e-04,0.9613590240478516,0.9347411394119263,0.8306809067726135,0.9984225034713745,0.8179418444633484,0.8558246493339539,0.07702547311782837,0.7339839339256287,0.7195128798484802,0.5954334735870361,0.9418708682060242
18,0.9402245879173279,0.9846834540367126,0.04900527745485306,1e-04,0.9670915007591248,0.9403030276298523,0.8473804593086243,0.9988216161727905,0.8150727152824402,0.8567162752151489,0.08129900693893433,0.736933708190918,0.6855443120002747,0.65264892578125,0.9431566596031189
19,0.9445947408676147,0.9867578744888306,0.047069188207387924,1e-04,0.9712646007537842,0.9440352916717529,0.859635055065155,0.9991099238395691,0.8187834620475769,0.8584262132644653,0.08153616636991501,0.7394547462463379,0.7115334868431091,0.6159917712211609,0.9439245462417603
20,0.9481142163276672,0.9884443283081055,0.04535074532032013,1e-04,0.9747936129570007,0.94740229845047,0.869076669216156,0.9992840886116028,0.81346595287323,0.8599164485931396,0.08662284910678864,0.7415390014648438,0.6726612448692322,0.6772208213806152,0.9438888430595398
21,0.951415479183197,0.9895963668823242,0.04419868811964989,1e-04,0.9772369861602783,0.9501193761825562,0.8783395290374756,0.999347448348999,0.8135424852371216,0.8614785075187683,0.09028925746679306,0.7417497634887695,0.6691673994064331,0.6881466507911682,0.9456032514572144
22,0.9542958736419678,0.9908061623573303,0.04283598065376282,1e-04,0.9798625707626343,0.9530314803123474,0.8858306407928467,0.9996293783187866,0.8191405534744263,0.8592097759246826,0.0857892781496048,0.7434349656105042,0.7053985595703125,0.6310649514198303,0.9449067711830139
23,0.9569107294082642,0.9916520118713379,0.0418817475438118,1e-04,0.981619119644165,0.9557399153709412,0.8925368785858154,0.9996262192726135,0.8087732791900635,0.8594925999641418,0.09788449853658676,0.7419264316558838,0.6569472551345825,0.6932750344276428,0.9450496435165405
24,0.9590148329734802,0.9924429655075073,0.04098180681467056,1e-04,0.9832673072814941,0.957585334777832,0.898256242275238,0.9996832609176636,0.8153532147407532,0.8611127734184265,0.09720795601606369,0.7452858090400696,0.6792580485343933,0.6712005138397217,0.9457818269729614
25,0.960929811000824,0.9929502010345459,0.04035389795899391,1e-04,0.98450767993927,0.9593483805656433,0.9033616781234741,0.9997434020042419,0.8164116144180298,0.8595621585845947,0.09850488603115082,0.7432671785354614,0.6860255002975464,0.660051703453064,0.9456925392150879
26,0.9626221060752869,0.9935228228569031,0.039634667336940765,1e-04,0.9856791496276855,0.9611270427703857,0.9076356291770935,0.9997117519378662,0.8199821710586548,0.8582929372787476,0.09874147176742554,0.7423198223114014,0.7116217613220215,0.6228594183921814,0.9456925392150879
27,0.9642243385314941,0.9939765930175781,0.039123598486185074,1e-04,0.9866212606430054,0.9627693891525269,0.9117153286933899,0.9997022151947021,0.8192680478096008,0.861664354801178,0.09732753783464432,0.7459181547164917,0.6994247436523438,0.645246148109436,0.9483891725540161
28,0.9651199579238892,0.9944251179695129,0.038546156138181686,1e-04,0.9876525402069092,0.9634895324707031,0.9141942262649536,0.999847948551178,0.8184391856193542,0.8620772957801819,0.09840521216392517,0.7469667196273804,0.6931571364402771,0.6550124883651733,0.9485320448875427
29,0.9668166637420654,0.9948213696479797,0.03801839426159859,1e-04,0.9885072708129883,0.9650612473487854,0.9186702370643616,0.9998542666435242,0.8189110159873962,0.8625586032867432,0.10178396105766296,0.7483493685722351,0.6937650442123413,0.6564841270446777,0.9482641816139221
30,0.968052089214325,0.9950851798057556,0.03769198805093765,1e-04,0.989048957824707,0.9665593504905701,0.9215610027313232,0.9998194575309753,0.8154680132865906,0.8627289533615112,0.10658499598503113,0.7483353614807129,0.6752457022666931,0.6832857728004456,0.9488891959190369
31,0.9691413044929504,0.9953413605690002,0.037322092801332474,1e-04,0.9896382689476013,0.9674877524375916,0.9245061874389648,0.9998416304588318,0.8195486068725586,0.8608703017234802,0.10420402139425278,0.7461234331130981,0.6998985409736633,0.6458705067634583,0.9462997317314148
32,0.9700639247894287,0.9955902099609375,0.037047773599624634,1e-04,0.9901689887046814,0.9686669707298279,0.9265965223312378,0.9998859763145447,0.8150216937065125,0.8595415353775024,0.10556624084711075,0.7457781434059143,0.6814224123954773,0.6631287932395935,0.9466747641563416
33,0.97048020362854,0.9957660436630249,0.036811769008636475,1e-04,0.9905996918678284,0.9693002700805664,0.9274357557296753,0.9998732805252075,0.8081356883049011,0.8610037565231323,0.1087513193488121,0.7459995746612549,0.6510276198387146,0.7091509103775024,0.9477819800376892
34,0.9712228178977966,0.9959672093391418,0.03659428656101227,1e-04,0.9909839034080505,0.9696181416511536,0.9297592639923096,0.9999081492424011,0.8191022872924805,0.8624758720397949,0.1056220605969429,0.7495734691619873,0.6932713985443115,0.6588922739028931,0.9496749639511108
35,0.9719091653823853,0.9961214065551758,0.03635793179273605,1e-04,0.9913564324378967,0.9702785015106201,0.9315310120582581,0.9998891353607178,0.8188855051994324,0.8620088696479797,0.11223429441452026,0.7478542923927307,0.6944693922996521,0.6546111106872559,0.9487106204032898
36,0.972613513469696,0.9962524771690369,0.03625839576125145,1e-04,0.9916143417358398,0.9710609912872314,0.9332405924797058,0.9999081492424011,0.8135934472084045,0.863332211971283,0.11187661439180374,0.749820351600647,0.6681168079376221,0.6917142271995544,0.9486749172210693
37,0.9735586643218994,0.9965130686759949,0.0357627235352993,1e-04,0.9921956658363342,0.9719957113265991,0.935649573802948,0.9999144673347473,0.8178271055221558,0.8617779016494751,0.11621997505426407,0.7476499080657959,0.68641197681427,0.6681680083274841,0.9490320682525635
38,0.9737792015075684,0.9965716600418091,0.035795196890830994,1e-04,0.9923006296157837,0.9719188809394836,0.9365121126174927,0.9999081492424011,0.8042080998420715,0.8635310530662537,0.11709528416395187,0.7467715740203857,0.636602520942688,0.7346593141555786,0.9485677480697632
39,0.9742697477340698,0.9967111945152283,0.035538237541913986,1e-04,0.9926279783248901,0.9726683497428894,0.937491238117218,0.9999176263809204,0.816615641117096,0.8619933128356934,0.1070181354880333,0.7485961318016052,0.6820918917655945,0.6717802286148071,0.9471212029457092
40,0.974479079246521,0.996769368648529,0.03555775806307793,1e-04,0.9927676916122437,0.9727193117141724,0.9381828904151917,0.9999271631240845,0.8151109218597412,0.8644533157348633,0.10977466404438019,0.7513144016265869,0.6713365316390991,0.6923831701278687,0.949907124042511
41,0.9755074381828308,0.997029721736908,0.03507009893655777,1e-04,0.9932327270507812,0.9741286039352417,0.9403975605964661,0.9999018311500549,0.8104692697525024,0.8629832863807678,0.11924903094768524,0.7475733757019043,0.6587445139884949,0.6996075510978699,0.9469069242477417
42,0.9761397838592529,0.9970607757568359,0.03501967713236809,1e-04,0.9933370351791382,0.9749728441238403,0.9417807459831238,0.999895453453064,0.8151109218597412,0.8645203709602356,0.1269301176071167,0.7522922158241272,0.667753279209137,0.7033981680870056,0.9496035575866699
43,0.9761173129081726,0.9971362352371216,0.03492661565542221,1e-04,0.9935603141784668,0.9742230176925659,0.9424645900726318,0.999904990196228,0.8176867961883545,0.86308753490448,0.11343498528003693,0.7505782842636108,0.684093713760376,0.6733856797218323,0.9490856528282166
44,0.9765965938568115,0.9971989393234253,0.034853246062994,1e-04,0.993701159954071,0.9750823378562927,0.9432883262634277,0.9999397993087769,0.8207982778549194,0.8646029829978943,0.11209465563297272,0.7525975108146667,0.6908485889434814,0.6756600141525269,0.9497642517089844
45,0.9768869280815125,0.9972816705703735,0.03474240005016327,1e-04,0.9938671588897705,0.9751996397972107,0.9441974759101868,0.99994295835495,0.8222774863243103,0.8634970784187317,0.11426889896392822,0.7509939074516296,0.7096901535987854,0.6404744982719421,0.9476569890975952
46,0.9773032069206238,0.9973425269126892,0.03461173549294472,1e-04,0.9940493106842041,0.975884735584259,0.9449746012687683,0.99994295835495,0.8233358860015869,0.8647357821464539,0.11916831880807877,0.7534463405609131,0.7067052721977234,0.6533178687095642,0.9500142931938171
47,0.9776204824447632,0.9974470138549805,0.034468501806259155,1e-04,0.9942291378974915,0.9760570526123047,0.9459226131439209,0.9999397993087769,0.8143075704574585,0.8628024458885193,0.1206970140337944,0.7513649463653564,0.6674618721008301,0.6987156867980957,0.9487642049789429
48,0.9781875610351562,0.9975425601005554,0.034261856228113174,1e-04,0.9944429397583008,0.9765476584434509,0.9474301934242249,0.9999493360519409,0.8134404420852661,0.8632211089134216,0.12122972309589386,0.7503910660743713,0.6649454236030579,0.7005886435508728,0.948335587978363
49,0.9785386323928833,0.9975929856300354,0.034153830260038376,1e-04,0.994553804397583,0.9767905473709106,0.9484248757362366,0.9999366402626038,0.8166666626930237,0.8624963164329529,0.11183276772499084,0.7512524127960205,0.6803693771362305,0.6768195033073425,0.950692892074585
50,0.9786849021911621,0.9976791739463806,0.03400646150112152,1e-04,0.9947574138641357,0.9770773649215698,0.9486501812934875,0.9999588131904602,0.8075618743896484,0.8639375567436218,0.12818600237369537,0.7506316900253296,0.6462796926498413,0.722395658493042,0.9487463235855103
51,0.9786691665649414,0.9976288676261902,0.03414279967546463,1e-04,0.9946470856666565,0.9774506092071533,0.9482150077819824,0.9999334812164307,0.8209002614021301,0.8629351854324341,0.12368409335613251,0.751807689666748,0.7010799050331116,0.6514002680778503,0.9498178362846375
52,0.9888789057731628,0.9993019104003906,0.027614327147603035,5e-05,0.9983800053596497,0.9879264235496521,0.9734936356544495,0.9999968409538269,0.8187962174415588,0.8696157932281494,0.14822030067443848,0.7634904384613037,0.6735987663269043,0.7106671333312988,0.9542824625968933
53,0.9919281005859375,0.9996054768562317,0.02532665804028511,5e-05,0.9990863800048828,0.9910966157913208,0.9809380769729614,1.0,0.8198163509368896,0.8681401610374451,0.14959904551506042,0.7595987319946289,0.682157576084137,0.6925615668296814,0.9535145163536072
54,0.9921688437461853,0.9996472597122192,0.02474910393357277,5e-05,0.9991758465766907,0.9916826486587524,0.9811867475509644,1.0,0.8222392201423645,0.8684592843055725,0.1526489108800888,0.7613382339477539,0.6878820061683655,0.6926061511039734,0.9535145163536072
55,0.9922138452529907,0.9996362924575806,0.024539565667510033,5e-05,0.9991429448127747,0.9916607737541199,0.9813655018806458,0.9999968409538269,0.8153532147407532,0.8679924011230469,0.15066470205783844,0.7592756152153015,0.663996696472168,0.7171780467033386,0.9524073004722595
56,0.9925491809844971,0.9996721148490906,0.02394115924835205,5e-05,0.9992302656173706,0.9921259880065918,0.9820648431777954,1.0,0.8203902244567871,0.8683210015296936,0.1601509302854538,0.7589850425720215,0.6791099309921265,0.705003559589386,0.9538002610206604
57,0.9924029111862183,0.999674916267395,0.02376057766377926,5e-05,0.9992352724075317,0.9918206334114075,0.9818628430366516,1.0,0.8154297471046448,0.8678916692733765,0.16319668292999268,0.7586880922317505,0.6637284755706787,0.7186050415039062,0.9540503025054932
58,0.9958346486091614,0.9998952150344849,0.021259767934679985,2.5e-05,0.9997501969337463,0.995592474937439,0.9899989366531372,0.9999968409538269,0.8179801106452942,0.8698345422744751,0.1808432787656784,0.7631378769874573,0.6683605909347534,0.7214145660400391,0.9542288780212402
59,0.9969350695610046,0.9999446272850037,0.020235836505889893,2.5e-05,0.9998669624328613,0.9969090223312378,0.9924933314323425,1.0,0.8186177015304565,0.8695463538169861,0.1879737377166748,0.7586439847946167,0.6679089069366455,0.7273011207580566,0.9547110795974731
60,0.9970700740814209,0.9999415874481201,0.019944380968809128,2.5e-05,0.999861478805542,0.9968407154083252,0.9930295348167419,1.0,0.8272762298583984,0.8686898946762085,0.1837964504957199,0.7577192187309265,0.7032272815704346,0.6850695610046387,0.9567111730575562
61,0.9972410798072815,0.9999484419822693,0.01960412599146366,2.5e-05,0.9998757839202881,0.996997594833374,0.9934647083282471,1.0,0.8260520100593567,0.8681122064590454,0.17738224565982819,0.7600451111793518,0.6997134685516357,0.6861398220062256,0.9556754231452942
62,0.9972186088562012,0.9999518990516663,0.019319001585245132,2.5e-05,0.9998869299888611,0.9970903992652893,0.9932937622070312,1.0,0.8193318247795105,0.8689594268798828,0.1942123919725418,0.7529810667037964,0.6717280745506287,0.7200766801834106,0.9554968476295471
63,0.9983505010604858,0.9999803900718689,0.01845136284828186,1.25e-05,0.9999531507492065,0.9982088804244995,0.9960912466049194,1.0,0.8232083916664124,0.8689152598381042,0.198023721575737,0.7612692713737488,0.6842286586761475,0.7088833451271057,0.95726478099823
64,0.9987443089485168,0.9999880790710449,0.017970900982618332,1.25e-05,0.9999720454216003,0.9987155199050903,0.9969460368156433,1.0,0.8218311667442322,0.8695071935653687,0.20142538845539093,0.7588472366333008,0.679356575012207,0.7138333916664124,0.9585327506065369
65,0.9988951086997986,0.9999903440475464,0.01771671324968338,1.25e-05,0.9999767541885376,0.9988792538642883,0.9973034858703613,1.0,0.8218949437141418,0.8690274953842163,0.2068096548318863,0.7570171356201172,0.6793485283851624,0.7142793536186218,0.954728901386261
66,0.9989535808563232,0.9999920725822449,0.017451224848628044,1.25e-05,0.9999810457229614,0.9989337921142578,0.9974511861801147,1.0,0.8253889083862305,0.8676909804344177,0.20198319852352142,0.7567801475524902,0.6961758136749268,0.6908669471740723,0.9571576714515686
67,0.9988501071929932,0.9999917149543762,0.01731123961508274,1.25e-05,0.9999796152114868,0.9987626075744629,0.9972646832466125,1.0,0.8263708353042603,0.8680855631828308,0.19958925247192383,0.7579383850097656,0.6974710822105408,0.6936764121055603,0.9574612379074097
